"region","titleType","startYear","Freq","Country","Latitude","Longitude"
"PL","tvEpisode","1973",8,"Poland",52,20
"PL","movie","1954",261,"Poland",52,20
"PL","movie","1960",327,"Poland",52,20
"PL","videoGame","1962",1,"Poland",52,20
"PL","tvEpisode","1990",15,"Poland",52,20
"PL","tvEpisode","1976",15,"Poland",52,20
"PL","movie","1988",639,"Poland",52,20
"PL","movie","1977",389,"Poland",52,20
"PL","movie","2019",1356,"Poland",52,20
"PL","tvEpisode","1967",1,"Poland",52,20
"PL","videoGame","2005",13,"Poland",52,20
"PL","movie","1999",629,"Poland",52,20
"PL","tvEpisode","1992",9,"Poland",52,20
"PL","movie","1993",504,"Poland",52,20
"PL","tvEpisode","1975",5,"Poland",52,20
"PL","movie","2021",652,"Poland",52,20
"PL","tvEpisode","2012",207,"Poland",52,20
"PL","videoGame","1990",1,"Poland",52,20
"PL","movie","1965",371,"Poland",52,20
"PL","tvEpisode","2007",117,"Poland",52,20
"PL","movie","1962",313,"Poland",52,20
"PL","tvEpisode","1979",10,"Poland",52,20
"PL","tvEpisode","1982",17,"Poland",52,20
"PL","movie","1984",461,"Poland",52,20
"PL","movie","1982",423,"Poland",52,20
"PL","movie","1992",480,"Poland",52,20
"PL","videoGame","1995",2,"Poland",52,20
"PL","movie","1958",324,"Poland",52,20
"PL","movie","2006",932,"Poland",52,20
"PL","movie","1956",286,"Poland",52,20
"PL","movie","1978",435,"Poland",52,20
"PL","tvEpisode","1989",23,"Poland",52,20
"PL","tvEpisode","2011",81,"Poland",52,20
"PL","movie","1991",504,"Poland",52,20
"PL","videoGame","1998",7,"Poland",52,20
"PR","movie","2001",6,"PuertoRico",18.25,-66.5
"PR","movie","2009",9,"PuertoRico",18.25,-66.5
"PR","movie","1976",4,"PuertoRico",18.25,-66.5
"PR","movie","2012",16,"PuertoRico",18.25,-66.5
"PR","movie","1998",5,"PuertoRico",18.25,-66.5
"PR","movie","1963",3,"PuertoRico",18.25,-66.5
"PR","movie","1971",1,"PuertoRico",18.25,-66.5
"PR","movie","1951",1,"PuertoRico",18.25,-66.5
"PR","movie","2015",21,"PuertoRico",18.25,-66.5
"PR","movie","1990",1,"PuertoRico",18.25,-66.5
"PR","movie","2008",12,"PuertoRico",18.25,-66.5
"PR","movie","1986",3,"PuertoRico",18.25,-66.5
"PR","movie","1994",1,"PuertoRico",18.25,-66.5
"PR","movie","1970",2,"PuertoRico",18.25,-66.5
"PR","movie","1955",1,"PuertoRico",18.25,-66.5
"PR","movie","1964",3,"PuertoRico",18.25,-66.5
"PR","movie","2010",9,"PuertoRico",18.25,-66.5
"PR","movie","1975",2,"PuertoRico",18.25,-66.5
"PR","movie","2020",5,"PuertoRico",18.25,-66.5
"PR","movie","2018",22,"PuertoRico",18.25,-66.5
"PR","movie","1983",1,"PuertoRico",18.25,-66.5
"PR","videoGame","2016",2,"PuertoRico",18.25,-66.5
"PR","movie","1954",1,"PuertoRico",18.25,-66.5
"PR","tvEpisode","2015",1,"PuertoRico",18.25,-66.5
"PR","movie","1968",1,"PuertoRico",18.25,-66.5
"PR","movie","2007",6,"PuertoRico",18.25,-66.5
"PR","movie","1965",4,"PuertoRico",18.25,-66.5
"PR","movie","1982",1,"PuertoRico",18.25,-66.5
"PR","movie","2014",23,"PuertoRico",18.25,-66.5
"PR","movie","1991",1,"PuertoRico",18.25,-66.5
"PR","movie","1980",1,"PuertoRico",18.25,-66.5
"PR","movie","1979",3,"PuertoRico",18.25,-66.5
"PR","tvEpisode","2004",3,"PuertoRico",18.25,-66.5
"PR","movie","1960",1,"PuertoRico",18.25,-66.5
"PR","movie","1974",3,"PuertoRico",18.25,-66.5
"PR","movie","1966",2,"PuertoRico",18.25,-66.5
"PR","movie","1961",1,"PuertoRico",18.25,-66.5
"PR","movie","1996",6,"PuertoRico",18.25,-66.5
"PR","movie","2022",2,"PuertoRico",18.25,-66.5
"PR","movie","2000",6,"PuertoRico",18.25,-66.5
"PR","movie","2017",18,"PuertoRico",18.25,-66.5
"PR","movie","1959",2,"PuertoRico",18.25,-66.5
"PR","movie","1989",3,"PuertoRico",18.25,-66.5
"PR","movie","2003",8,"PuertoRico",18.25,-66.5
"PR","movie","2005",4,"PuertoRico",18.25,-66.5
"PR","movie","1972",4,"PuertoRico",18.25,-66.5
"PR","movie","2002",6,"PuertoRico",18.25,-66.5
"PR","videoGame","2019",1,"PuertoRico",18.25,-66.5
"PR","movie","2016",21,"PuertoRico",18.25,-66.5
"PR","movie","1995",2,"PuertoRico",18.25,-66.5
"PR","movie","1984",1,"PuertoRico",18.25,-66.5
"PR","movie","1997",1,"PuertoRico",18.25,-66.5
"PR","movie","2011",21,"PuertoRico",18.25,-66.5
"PR","movie","1999",5,"PuertoRico",18.25,-66.5
"PR","movie","2006",11,"PuertoRico",18.25,-66.5
"PR","movie","1993",1,"PuertoRico",18.25,-66.5
"PR","tvEpisode","2016",1,"PuertoRico",18.25,-66.5
"PR","movie","2021",11,"PuertoRico",18.25,-66.5
"PR","movie","1992",1,"PuertoRico",18.25,-66.5
"PR","movie","1969",4,"PuertoRico",18.25,-66.5
"PR","videoGame","2011",1,"PuertoRico",18.25,-66.5
"PR","movie","2019",14,"PuertoRico",18.25,-66.5
"PR","movie","1973",1,"PuertoRico",18.25,-66.5
"PR","movie","2013",13,"PuertoRico",18.25,-66.5
"PR","movie","1988",1,"PuertoRico",18.25,-66.5
"PR","movie","2004",4,"PuertoRico",18.25,-66.5
"PS","movie","1998",1,"PalestinianTerritory,Occupied",32,35.25
"PS","movie","2019",4,"PalestinianTerritory,Occupied",32,35.25
"PS","movie","2016",4,"PalestinianTerritory,Occupied",32,35.25
"PS","movie","2021",2,"PalestinianTerritory,Occupied",32,35.25
"PS","movie","2018",2,"PalestinianTerritory,Occupied",32,35.25
"PS","movie","2004",2,"PalestinianTerritory,Occupied",32,35.25
"PS","movie","2008",6,"PalestinianTerritory,Occupied",32,35.25
"PS","movie","2005",4,"PalestinianTerritory,Occupied",32,35.25
"PS","movie","2010",2,"PalestinianTerritory,Occupied",32,35.25
"PS","movie","2014",9,"PalestinianTerritory,Occupied",32,35.25
"PS","movie","2007",3,"PalestinianTerritory,Occupied",32,35.25
"PS","movie","2012",7,"PalestinianTerritory,Occupied",32,35.25
"PS","movie","1996",1,"PalestinianTerritory,Occupied",32,35.25
"PS","movie","2002",2,"PalestinianTerritory,Occupied",32,35.25
"PS","movie","2015",10,"PalestinianTerritory,Occupied",32,35.25
"PS","movie","2022",1,"PalestinianTerritory,Occupied",32,35.25
"PS","movie","2009",5,"PalestinianTerritory,Occupied",32,35.25
"PS","movie","2020",4,"PalestinianTerritory,Occupied",32,35.25
"PS","movie","2003",4,"PalestinianTerritory,Occupied",32,35.25
"PS","movie","2017",6,"PalestinianTerritory,Occupied",32,35.25
"PS","movie","2001",4,"PalestinianTerritory,Occupied",32,35.25
"PS","tvEpisode","2016",1,"PalestinianTerritory,Occupied",32,35.25
"PS","movie","2013",8,"PalestinianTerritory,Occupied",32,35.25
"PS","movie","2011",3,"PalestinianTerritory,Occupied",32,35.25
"PT","videoGame","1994",2,"Portugal",39.5,-8
"PT","movie","2001",366,"Portugal",39.5,-8
"PT","tvEpisode","1955",2903,"Portugal",39.5,-8
"PT","tvEpisode","2003",51342,"Portugal",39.5,-8
"PT","movie","1986",373,"Portugal",39.5,-8
"PT","movie","1971",378,"Portugal",39.5,-8
"PT","tvEpisode","1986",15734,"Portugal",39.5,-8
"PT","movie","1959",325,"Portugal",39.5,-8
"PT","videoGame","2014",5,"Portugal",39.5,-8
"PT","movie","1950",369,"Portugal",39.5,-8
"PT","movie","2012",492,"Portugal",39.5,-8
"PT","tvEpisode","2004",60295,"Portugal",39.5,-8
"PT","tvEpisode","2019",104741,"Portugal",39.5,-8
"PT","videoGame","2015",2,"Portugal",39.5,-8
"PT","videoGame","1996",1,"Portugal",39.5,-8
"PT","movie","1997",357,"Portugal",39.5,-8
"PT","videoGame","2019",2,"Portugal",39.5,-8
"PT","movie","1980",416,"Portugal",39.5,-8
"PT","movie","2009",536,"Portugal",39.5,-8
"PT","movie","1951",337,"Portugal",39.5,-8
"PT","tvEpisode","1951",2586,"Portugal",39.5,-8
"PT","videoGame","2021",1,"Portugal",39.5,-8
"PT","tvEpisode","2005",62855,"Portugal",39.5,-8
"PT","movie","1976",494,"Portugal",39.5,-8
"PT","videoGame","2004",2,"Portugal",39.5,-8
"PT","movie","2005",485,"Portugal",39.5,-8
"PT","videoGame","2011",6,"Portugal",39.5,-8
"PT","movie","1961",310,"Portugal",39.5,-8
"PT","movie","2000",344,"Portugal",39.5,-8
"PT","tvEpisode","1998",40015,"Portugal",39.5,-8
"PT","movie","2008",547,"Portugal",39.5,-8
"PT","tvEpisode","1984",16673,"Portugal",39.5,-8
"PT","videoGame","1997",1,"Portugal",39.5,-8
"PT","videoGame","2017",5,"Portugal",39.5,-8
"PT","tvEpisode","2015",110237,"Portugal",39.5,-8
"PT","movie","2004",464,"Portugal",39.5,-8
"PT","tvEpisode","2013",103493,"Portugal",39.5,-8
"PT","tvEpisode","2021",77804,"Portugal",39.5,-8
"PT","movie","1963",304,"Portugal",39.5,-8
"PT","tvEpisode","1953",2329,"Portugal",39.5,-8
"PT","tvEpisode","2002",45932,"Portugal",39.5,-8
"PT","tvEpisode","1980",13813,"Portugal",39.5,-8
"PT","tvEpisode","1988",17184,"Portugal",39.5,-8
"PT","tvEpisode","2018",112834,"Portugal",39.5,-8
"PT","movie","1964",342,"Portugal",39.5,-8
"PT","movie","1955",371,"Portugal",39.5,-8
"PT","tvEpisode","1966",9469,"Portugal",39.5,-8
"PT","movie","2015",527,"Portugal",39.5,-8
"PT","movie","1952",385,"Portugal",39.5,-8
"PT","movie","1990",352,"Portugal",39.5,-8
"PT","movie","1974",364,"Portugal",39.5,-8
"PT","videoGame","2003",4,"Portugal",39.5,-8
"PT","tvEpisode","1971",13522,"Portugal",39.5,-8
"PT","tvEpisode","1963",4623,"Portugal",39.5,-8
"PT","tvEpisode","1981",12737,"Portugal",39.5,-8
"PT","tvEpisode","1977",12310,"Portugal",39.5,-8
"PT","movie","2020",457,"Portugal",39.5,-8
"PT","videoGame","1999",1,"Portugal",39.5,-8
"PT","tvEpisode","1964",6053,"Portugal",39.5,-8
"PT","tvEpisode","1972",13758,"Portugal",39.5,-8
"PT","tvEpisode","2025",1,"Portugal",39.5,-8
"PT","movie","1988",447,"Portugal",39.5,-8
"PT","movie","2014",563,"Portugal",39.5,-8
"PT","movie","1995",334,"Portugal",39.5,-8
"PT","tvEpisode","1962",4346,"Portugal",39.5,-8
"PT","movie","1970",415,"Portugal",39.5,-8
"PT","tvEpisode","2014",107005,"Portugal",39.5,-8
"PT","movie","1979",452,"Portugal",39.5,-8
"PT","tvEpisode","1992",20755,"Portugal",39.5,-8
"PT","tvEpisode","1969",12551,"Portugal",39.5,-8
"PT","tvEpisode","1959",3947,"Portugal",39.5,-8
"PT","tvEpisode","1957",3513,"Portugal",39.5,-8
"PT","tvEpisode","1995",30180,"Portugal",39.5,-8
"PT","tvEpisode","2022",1769,"Portugal",39.5,-8
"PT","movie","2017",624,"Portugal",39.5,-8
"PT","videoGame","2012",1,"Portugal",39.5,-8
"PT","tvEpisode","1974",13070,"Portugal",39.5,-8
"PT","movie","2024",2,"Portugal",39.5,-8
"PT","tvEpisode","1970",12407,"Portugal",39.5,-8
"PT","tvEpisode","1999",41406,"Portugal",39.5,-8
"PT","videoGame","2002",3,"Portugal",39.5,-8
"PT","videoGame","2016",4,"Portugal",39.5,-8
"PT","videoGame","2010",2,"Portugal",39.5,-8
"PT","movie","1999",323,"Portugal",39.5,-8
"PT","videoGame","2020",3,"Portugal",39.5,-8
"PT","tvEpisode","1985",16468,"Portugal",39.5,-8
"PT","tvEpisode","1997",34256,"Portugal",39.5,-8
"PT","tvEpisode","1950",2010,"Portugal",39.5,-8
"PT","tvEpisode","1968",9850,"Portugal",39.5,-8
"PT","movie","1987",423,"Portugal",39.5,-8
"PT","tvEpisode","2000",42617,"Portugal",39.5,-8
"PT","tvEpisode","2016",107179,"Portugal",39.5,-8
"PT","tvEpisode","1965",8847,"Portugal",39.5,-8
"PT","movie","2023",6,"Portugal",39.5,-8
"PT","movie","1998",354,"Portugal",39.5,-8
"PT","tvEpisode","2009",76451,"Portugal",39.5,-8
"PT","tvEpisode","2020",84914,"Portugal",39.5,-8
"PT","tvEpisode","1987",17092,"Portugal",39.5,-8
"PT","movie","1965",333,"Portugal",39.5,-8
"PT","movie","2022",49,"Portugal",39.5,-8
"PT","tvEpisode","2001",46690,"Portugal",39.5,-8
"PT","videoGame","2000",1,"Portugal",39.5,-8
"PT","tvEpisode","1960",3952,"Portugal",39.5,-8
"PT","videoGame","2013",3,"Portugal",39.5,-8
"PT","movie","1978",442,"Portugal",39.5,-8
"PT","tvEpisode","1952",2387,"Portugal",39.5,-8
"PT","tvEpisode","1991",20821,"Portugal",39.5,-8
"PT","tvEpisode","1993",23512,"Portugal",39.5,-8
"PT","movie","1985",362,"Portugal",39.5,-8
"PT","tvEpisode","2008",77229,"Portugal",39.5,-8
"PT","videoGame","2022",1,"Portugal",39.5,-8
"PT","tvEpisode","1994",25944,"Portugal",39.5,-8
"PT","tvEpisode","1954",3276,"Portugal",39.5,-8
"PT","tvEpisode","1958",3827,"Portugal",39.5,-8
"PT","movie","1992",322,"Portugal",39.5,-8
"PT","tvEpisode","2026",1,"Portugal",39.5,-8
"PT","movie","2003",411,"Portugal",39.5,-8
"PT","movie","1994",338,"Portugal",39.5,-8
"PT","tvEpisode","2023",39,"Portugal",39.5,-8
"PT","movie","1957",351,"Portugal",39.5,-8
"PT","movie","1983",340,"Portugal",39.5,-8
"PT","movie","1960",326,"Portugal",39.5,-8
"PT","movie","1996",370,"Portugal",39.5,-8
"PT","tvEpisode","1990",20005,"Portugal",39.5,-8
"PT","movie","2019",597,"Portugal",39.5,-8
"PT","movie","2021",304,"Portugal",39.5,-8
"PT","movie","1989",378,"Portugal",39.5,-8
"PT","tvEpisode","2007",73103,"Portugal",39.5,-8
"PT","movie","1969",341,"Portugal",39.5,-8
"PT","tvEpisode","1956",2540,"Portugal",39.5,-8
"PT","videoGame","2001",2,"Portugal",39.5,-8
"PT","tvEpisode","2010",85407,"Portugal",39.5,-8
"PT","tvEpisode","1996",31690,"Portugal",39.5,-8
"PT","movie","1972",408,"Portugal",39.5,-8
"PT","tvEpisode","2006",66243,"Portugal",39.5,-8
"PT","movie","2007",595,"Portugal",39.5,-8
"PT","movie","2002",438,"Portugal",39.5,-8
"PT","movie","1975",413,"Portugal",39.5,-8
"PT","movie","1993",335,"Portugal",39.5,-8
"PT","movie","1953",424,"Portugal",39.5,-8
"PT","movie","1982",380,"Portugal",39.5,-8
"PT","tvEpisode","2017",114228,"Portugal",39.5,-8
"PT","movie","1981",391,"Portugal",39.5,-8
"PT","movie","2018",675,"Portugal",39.5,-8
"PT","tvEpisode","1983",15623,"Portugal",39.5,-8
"PT","videoGame","1998",3,"Portugal",39.5,-8
"PT","movie","1958",325,"Portugal",39.5,-8
"PT","videoGame","1995",1,"Portugal",39.5,-8
"PT","tvEpisode","1979",12505,"Portugal",39.5,-8
"PT","movie","2011",528,"Portugal",39.5,-8
"PT","movie","1954",356,"Portugal",39.5,-8
"PT","videoGame","2018",3,"Portugal",39.5,-8
"PT","movie","1962",310,"Portugal",39.5,-8
"PT","tvEpisode","1982",15809,"Portugal",39.5,-8
"PT","tvEpisode","1976",12835,"Portugal",39.5,-8
"PT","tvEpisode","2024",8,"Portugal",39.5,-8
"PT","movie","1973",409,"Portugal",39.5,-8
"PT","movie","2016",559,"Portugal",39.5,-8
"PT","tvEpisode","2012",98277,"Portugal",39.5,-8
"PT","movie","1966",343,"Portugal",39.5,-8
"PT","tvEpisode","1978",12843,"Portugal",39.5,-8
"PT","movie","2006",590,"Portugal",39.5,-8
"PT","movie","1984",367,"Portugal",39.5,-8
"PT","movie","2013",547,"Portugal",39.5,-8
"PT","movie","1991",345,"Portugal",39.5,-8
"PT","movie","1977",429,"Portugal",39.5,-8
"PT","tvEpisode","2011",92786,"Portugal",39.5,-8
"PT","tvEpisode","1973",13731,"Portugal",39.5,-8
"PT","movie","2010",522,"Portugal",39.5,-8
"PT","tvEpisode","1975",13237,"Portugal",39.5,-8
"PT","movie","1956",345,"Portugal",39.5,-8
"PT","movie","1968",359,"Portugal",39.5,-8
"PT","tvEpisode","1961",4172,"Portugal",39.5,-8
"PT","tvEpisode","1989",18354,"Portugal",39.5,-8
"PT","tvEpisode","1967",9906,"Portugal",39.5,-8
"PT","movie","1967",358,"Portugal",39.5,-8
"PY","movie","1994",1,"Paraguay",-23,-58
"PY","tvEpisode","2020",7,"Paraguay",-23,-58
"PY","movie","1951",1,"Paraguay",-23,-58
"PY","videoGame","2016",1,"Paraguay",-23,-58
"PY","videoGame","2021",1,"Paraguay",-23,-58
"PY","movie","1963",2,"Paraguay",-23,-58
"PY","movie","2002",2,"Paraguay",-23,-58
"PY","movie","1954",1,"Paraguay",-23,-58
"PY","movie","2000",2,"Paraguay",-23,-58
"PY","movie","1998",2,"Paraguay",-23,-58
"PY","tvEpisode","1993",11,"Paraguay",-23,-58
"PY","movie","1957",1,"Paraguay",-23,-58
"PY","movie","2005",4,"Paraguay",-23,-58
"PY","movie","2013",10,"Paraguay",-23,-58
"PY","movie","2011",6,"Paraguay",-23,-58
"PY","movie","1956",1,"Paraguay",-23,-58
"PY","movie","2014",4,"Paraguay",-23,-58
"PY","movie","2016",8,"Paraguay",-23,-58
"PY","movie","1978",2,"Paraguay",-23,-58
"PY","tvEpisode","2021",3,"Paraguay",-23,-58
"PY","movie","2008",4,"Paraguay",-23,-58
"PY","movie","2019",7,"Paraguay",-23,-58
"PY","movie","2012",4,"Paraguay",-23,-58
"PY","movie","1989",1,"Paraguay",-23,-58
"PY","movie","2003",1,"Paraguay",-23,-58
"PY","movie","2020",1,"Paraguay",-23,-58
"PY","movie","1977",1,"Paraguay",-23,-58
"PY","movie","2018",7,"Paraguay",-23,-58
"PY","movie","2006",2,"Paraguay",-23,-58
"PY","movie","2010",7,"Paraguay",-23,-58
"PY","movie","2021",7,"Paraguay",-23,-58
"PY","movie","2017",8,"Paraguay",-23,-58
"PY","movie","2015",8,"Paraguay",-23,-58
"PY","movie","2007",1,"Paraguay",-23,-58
"PY","movie","1953",1,"Paraguay",-23,-58
"PY","movie","2004",1,"Paraguay",-23,-58
"PY","movie","1981",1,"Paraguay",-23,-58
"PY","movie","1979",1,"Paraguay",-23,-58
"PY","movie","1987",2,"Paraguay",-23,-58
"QA","tvEpisode","2014",1,"Qatar",25.5,51.25
"QA","movie","2013",5,"Qatar",25.5,51.25
"QA","movie","2019",8,"Qatar",25.5,51.25
"QA","movie","2007",3,"Qatar",25.5,51.25
"QA","videoGame","2020",2,"Qatar",25.5,51.25
"QA","movie","2006",1,"Qatar",25.5,51.25
"QA","movie","2009",2,"Qatar",25.5,51.25
"QA","videoGame","2022",1,"Qatar",25.5,51.25
"QA","movie","2011",4,"Qatar",25.5,51.25
"QA","movie","2012",9,"Qatar",25.5,51.25
"QA","videoGame","2018",1,"Qatar",25.5,51.25
"QA","tvEpisode","2019",6,"Qatar",25.5,51.25
"QA","movie","2021",5,"Qatar",25.5,51.25
"QA","tvEpisode","2022",2,"Qatar",25.5,51.25
"QA","movie","2020",3,"Qatar",25.5,51.25
"QA","tvEpisode","2020",17,"Qatar",25.5,51.25
"QA","movie","2008",1,"Qatar",25.5,51.25
"QA","movie","2015",1,"Qatar",25.5,51.25
"QA","movie","2018",2,"Qatar",25.5,51.25
"QA","movie","2014",7,"Qatar",25.5,51.25
"QA","videoGame","2021",1,"Qatar",25.5,51.25
"QA","movie","2010",5,"Qatar",25.5,51.25
"QA","movie","2016",1,"Qatar",25.5,51.25
"QA","movie","2017",5,"Qatar",25.5,51.25
"RE","movie","2013",1,"Réunion",-21.1,55.6
"RE","movie","1981",1,"Réunion",-21.1,55.6
"RE","movie","2015",3,"Réunion",-21.1,55.6
"RE","movie","2017",1,"Réunion",-21.1,55.6
"RE","movie","2019",1,"Réunion",-21.1,55.6
"RE","movie","2018",2,"Réunion",-21.1,55.6
"RO","tvEpisode","2019",32,"Romania",46,25
"RO","videoGame","2021",3,"Romania",46,25
"RO","tvEpisode","2014",1,"Romania",46,25
"RO","movie","1961",176,"Romania",46,25
"RO","tvEpisode","2013",20,"Romania",46,25
"RO","movie","1951",189,"Romania",46,25
"RO","movie","1959",217,"Romania",46,25
"RO","movie","1963",180,"Romania",46,25
"RO","movie","1956",229,"Romania",46,25
"RO","movie","1987",123,"Romania",46,25
"RO","movie","2000",242,"Romania",46,25
"RO","videoGame","2004",1,"Romania",46,25
"RO","movie","1995",186,"Romania",46,25
"RO","videoGame","2017",1,"Romania",46,25
"RO","movie","1978",140,"Romania",46,25
"RO","movie","2001",266,"Romania",46,25
"RO","movie","1950",177,"Romania",46,25
"RO","videoGame","2019",3,"Romania",46,25
"RO","videoGame","2009",2,"Romania",46,25
"RO","movie","1990",139,"Romania",46,25
"RO","movie","1999",230,"Romania",46,25
"RO","movie","2019",167,"Romania",46,25
"RO","movie","2015",445,"Romania",46,25
"RO","movie","2009",395,"Romania",46,25
"RO","movie","2008",378,"Romania",46,25
"RO","movie","1980",149,"Romania",46,25
"RO","tvEpisode","1980",1,"Romania",46,25
"RO","movie","1989",134,"Romania",46,25
"RO","movie","1982",101,"Romania",46,25
"RO","movie","2010",408,"Romania",46,25
"RO","movie","1965",196,"Romania",46,25
"RO","tvEpisode","1993",6,"Romania",46,25
"RO","videoGame","2015",1,"Romania",46,25
"RO","movie","1954",212,"Romania",46,25
"RO","movie","2012",367,"Romania",46,25
"RO","videoGame","2011",1,"Romania",46,25
"RO","movie","2022",3,"Romania",46,25
"RO","movie","1984",132,"Romania",46,25
"RO","movie","1976",153,"Romania",46,25
"RO","videoGame","2001",1,"Romania",46,25
"RO","movie","1971",167,"Romania",46,25
"RO","movie","1986",110,"Romania",46,25
"RO","movie","2003",266,"Romania",46,25
"RO","videoGame","2007",1,"Romania",46,25
"RO","movie","1979",134,"Romania",46,25
"RO","movie","2014",415,"Romania",46,25
"RO","tvEpisode","1988",5,"Romania",46,25
"RO","tvEpisode","2015",6,"Romania",46,25
"RO","movie","2004",313,"Romania",46,25
"RO","tvEpisode","2010",2,"Romania",46,25
"RO","movie","1988",147,"Romania",46,25
"RO","movie","1969",160,"Romania",46,25
"RO","movie","2017",442,"Romania",46,25
"RO","movie","2005",336,"Romania",46,25
"RO","movie","2023",2,"Romania",46,25
"RO","movie","2020",175,"Romania",46,25
"RO","movie","1970",173,"Romania",46,25
"RO","tvEpisode","2020",6,"Romania",46,25
"RO","movie","1983",105,"Romania",46,25
"RO","movie","1981",126,"Romania",46,25
"RO","tvEpisode","2021",3,"Romania",46,25
"RO","tvEpisode","2006",15,"Romania",46,25
"RO","movie","2021",174,"Romania",46,25
"RO","movie","1955",228,"Romania",46,25
"RO","movie","1991",115,"Romania",46,25
"RO","tvEpisode","2008",9,"Romania",46,25
"RO","tvEpisode","2018",10,"Romania",46,25
"RO","movie","1974",150,"Romania",46,25
"RO","tvEpisode","2017",5,"Romania",46,25
"RO","tvEpisode","1991",2,"Romania",46,25
"RO","movie","2007",387,"Romania",46,25
"RO","movie","1966",191,"Romania",46,25
"RO","movie","1992",146,"Romania",46,25
"RO","tvEpisode","1999",1,"Romania",46,25
"RO","tvEpisode","2011",2,"Romania",46,25
"RO","videoGame","2012",3,"Romania",46,25
"RO","movie","2018",310,"Romania",46,25
"RO","movie","1994",166,"Romania",46,25
"RO","tvEpisode","2009",2,"Romania",46,25
"RO","movie","1957",228,"Romania",46,25
"RO","movie","1997",219,"Romania",46,25
"RO","movie","1968",195,"Romania",46,25
"RO","movie","1996",179,"Romania",46,25
"RO","movie","2013",443,"Romania",46,25
"RO","movie","1998",208,"Romania",46,25
"RO","movie","1962",184,"Romania",46,25
"RO","movie","2002",269,"Romania",46,25
"RO","movie","1993",174,"Romania",46,25
"RO","movie","1964",195,"Romania",46,25
"RO","tvEpisode","1969",2,"Romania",46,25
"RO","tvEpisode","2016",3,"Romania",46,25
"RO","videoGame","2016",1,"Romania",46,25
"RO","tvEpisode","2007",1,"Romania",46,25
"RO","movie","1977",117,"Romania",46,25
"RO","tvEpisode","2004",2,"Romania",46,25
"RO","videoGame","2006",1,"Romania",46,25
"RO","tvEpisode","1986",1,"Romania",46,25
"RO","videoGame","2003",2,"Romania",46,25
"RO","movie","1973",161,"Romania",46,25
"RO","movie","1985",156,"Romania",46,25
"RO","movie","2016",474,"Romania",46,25
"RO","tvEpisode","1997",1,"Romania",46,25
"RO","movie","1960",196,"Romania",46,25
"RO","videoGame","2010",1,"Romania",46,25
"RO","movie","2006",384,"Romania",46,25
"RO","videoGame","2013",1,"Romania",46,25
"RO","movie","1953",244,"Romania",46,25
"RO","movie","1967",188,"Romania",46,25
"RO","movie","2011",373,"Romania",46,25
"RO","tvEpisode","2012",10,"Romania",46,25
"RO","movie","1975",151,"Romania",46,25
"RO","videoGame","1992",1,"Romania",46,25
"RO","videoGame","2005",2,"Romania",46,25
"RO","movie","1952",205,"Romania",46,25
"RO","movie","1972",170,"Romania",46,25
"RO","movie","1958",235,"Romania",46,25
"RO","videoGame","2018",1,"Romania",46,25
"RS","videoGame","2009",1,"Serbia",44,21
"RS","videoGame","1999",4,"Serbia",44,21
"RS","movie","1959",36,"Serbia",44,21
"RS","videoGame","1994",1,"Serbia",44,21
"RS","movie","1963",46,"Serbia",44,21
"RS","tvEpisode","1993",6,"Serbia",44,21
"RS","tvEpisode","2002",2,"Serbia",44,21
"RS","movie","2001",287,"Serbia",44,21
"RS","movie","2006",383,"Serbia",44,21
"RS","videoGame","2017",12,"Serbia",44,21
"RS","videoGame","1996",3,"Serbia",44,21
"RS","tvEpisode","2018",9,"Serbia",44,21
"RS","movie","1950",20,"Serbia",44,21
"RS","movie","1956",27,"Serbia",44,21
"RS","movie","2008",374,"Serbia",44,21
"RS","movie","1980",83,"Serbia",44,21
"RS","movie","1974",69,"Serbia",44,21
"RS","movie","1976",67,"Serbia",44,21
"RS","movie","2023",2,"Serbia",44,21
"RS","movie","1954",24,"Serbia",44,21
"RS","movie","2000",256,"Serbia",44,21
"RS","movie","2012",509,"Serbia",44,21
"RS","movie","2014",495,"Serbia",44,21
"RS","tvEpisode","2006",1,"Serbia",44,21
"RS","videoGame","2002",5,"Serbia",44,21
"RS","videoGame","2019",3,"Serbia",44,21
"RS","videoGame","2015",9,"Serbia",44,21
"RS","tvEpisode","2019",21,"Serbia",44,21
"RS","movie","1992",183,"Serbia",44,21
"RS","movie","2003",267,"Serbia",44,21
"RS","videoGame","2018",7,"Serbia",44,21
"RS","videoGame","1997",6,"Serbia",44,21
"RS","movie","2009",399,"Serbia",44,21
"RS","movie","1970",80,"Serbia",44,21
"RS","videoGame","1993",1,"Serbia",44,21
"RS","movie","2005",311,"Serbia",44,21
"RS","movie","2019",471,"Serbia",44,21
"RS","movie","1989",176,"Serbia",44,21
"RS","movie","1978",78,"Serbia",44,21
"RS","movie","1982",104,"Serbia",44,21
"RS","videoGame","2020",5,"Serbia",44,21
"RS","movie","1966",46,"Serbia",44,21
"RS","tvEpisode","2009",55,"Serbia",44,21
"RS","movie","2015",462,"Serbia",44,21
"RS","movie","1986",141,"Serbia",44,21
"RS","tvEpisode","1991",5,"Serbia",44,21
"RS","movie","1961",57,"Serbia",44,21
"RS","movie","1985",132,"Serbia",44,21
"RS","tvEpisode","2004",10,"Serbia",44,21
"RS","movie","2011",428,"Serbia",44,21
"RS","tvEpisode","2015",13,"Serbia",44,21
